Distance,Duration,Reason,Age,Others,Mode,Cost
71,2,vacation,3,0,car,1020
83,2,vacation,2,1,car,520
65,0,vacation,5,0,car,95
80,0,vacation,5,0,car,55
52,0,vacation,6,0,car,300
94,0,vacation,5,0,car,195
48,0,vacation,2,0,car,370
57,0,vacation,5,0,car,190
54,0,vacation,5,0,car,150
41,4,vacation,4,0,car,400
133,0,vacation,2,1,car,120
73,0,vacation,6,2,car,90
321,5,vacation,2,1,plane,890
145,30,vacation,4,1,car,7050
49,1,vacation,3,0,car,200
249,1,vacation,3,1,car,205
67,0,vacation,6,3,car,420
164,3,vacation,6,0,car,55
95,0,vacation,3,0,car,81
48,2,vacation,6,0,car,55
173,0,vacation,2,0,car,420
83,0,vacation,6,3,car,477
64,0,vacation,6,0,car,590
87,7,vacation,5,6,car,1055
27,2,vacation,6,0,car,120
133,2,vacation,6,0,car,1222
158,2,vacation,3,3,car,630
138,1,vacation,4,1,car,339
87,0,vacation,6,0,car,50
72,0,vacation,3,0,car,45
98,0,vacation,4,0,car,20
181,0,vacation,3,1,car,140
68,0,vacation,5,0,car,90
105,0,vacation,5,0,car,70
26,2,vacation,4,1,car,190
369,1,vacation,3,1,car,349
75,2,vacation,4,2,car,158
27,0,vacation,6,1,car,20
181,1,vacation,3,0,car,150
45,0,vacation,6,3,car,38
325,2,vacation,3,1,car,1550
48,0,vacation,5,4,car,80
96,1,vacation,6,2,car,365
89,0,vacation,3,0,car,239
28,1,vacation,5,0,car,734
84,0,vacation,4,0,car,155
41,0,vacation,2,7,car,48
493,3,vacation,1,1,car,615
67,2,vacation,4,0,car,175
108,2,vacation,4,2,car,424
167,1,vacation,3,0,car,97
199,0,vacation,4,0,car,180
697,0,vacation,4,2,car,700
549,3,vacation,2,0,car,1450
106,0,vacation,6,1,car,85
188,2,vacation,6,3,car,75
86,0,vacation,5,0,car,120
295,2,vacation,3,4,car,360
156,0,vacation,6,0,car,50
124,0,vacation,4,0,car,15
163,0,vacation,5,0,car,55
99,0,vacation,3,0,car,220
86,2,vacation,5,0,car,400
57,1,vacation,5,0,car,400
73,0,vacation,6,0,car,20
287,0,vacation,4,1,car,100
239,4,vacation,5,2,car,188
94,1,vacation,1,2,car,1900
120,0,vacation,5,0,car,80
144,0,vacation,4,1,car,290
138,0,vacation,4,0,car,230
168,0,vacation,2,0,car,2500
226,1,vacation,4,2,car,435
296,2,vacation,2,1,car,310
46,0,vacation,4,1,car,180
234,3,vacation,4,0,car,370
161,0,vacation,6,1,car,45
203,2,vacation,3,0,car,270
47,0,vacation,4,3,car,85
193,3,vacation,5,1,car,150
58,0,vacation,6,2,car,30
120,0,vacation,2,0,car,200
217,0,vacation,2,0,car,90
80,0,vacation,6,0,car,60
87,2,vacation,3,6,car,400
174,0,vacation,4,3,car,270
65,0,vacation,6,0,car,465
97,2,vacation,5,0,car,585
94,1,vacation,3,6,car,900
91,1,vacation,3,0,car,600
48,0,vacation,5,0,car,200
101,1,vacation,4,0,car,100
494,3,vacation,2,0,car,200
258,1,vacation,4,1,car,250
222,0,vacation,4,4,car,420
259,4,vacation,6,0,car,1245
45,0,vacation,5,0,car,170
67,1,vacation,3,0,car,455
72,0,vacation,6,1,car,160
116,1,vacation,2,0,car,365
203,1,vacation,3,1,car,240
322,0,vacation,5,0,plane,680
133,0,vacation,2,1,car,300
82,2,vacation,6,1,car,2044
63,0,vacation,6,1,car,90
36,2,vacation,4,1,car,389
81,0,vacation,5,3,car,90
194,0,vacation,5,0,car,230
177,1,vacation,3,0,car,836
277,2,vacation,4,0,car,320
455,2,vacation,2,0,car,730
721,4,vacation,4,0,car,1300
94,0,vacation,5,0,car,65
54,0,vacation,4,0,car,99
1007,8,vacation,6,0,car,3720
122,0,vacation,3,0,car,125
154,0,vacation,6,0,car,70
68,0,vacation,6,2,car,130
222,12,vacation,6,0,car,350
978,6,vacation,6,2,car,1900
315,2,vacation,3,6,car,1150
63,2,vacation,3,0,car,136
228,6,vacation,5,4,car,160
232,3,vacation,4,1,car,857
109,0,vacation,6,1,car,211
62,1,vacation,5,0,car,140
274,2,vacation,5,0,plane,700
121,0,vacation,4,2,car,330
78,0,vacation,4,0,car,97
62,0,vacation,5,0,car,460
205,1,vacation,5,2,car,135
156,0,vacation,4,0,car,30
402,3,vacation,4,0,plane,1100
113,2,vacation,4,0,car,800
168,2,vacation,4,0,car,700
184,3,vacation,5,0,car,1334
279,2,vacation,2,0,car,150
241,6,vacation,4,2,car,1170
123,4,vacation,6,9,car,125
104,0,vacation,5,0,car,110
86,2,vacation,1,0,car,830
444,3,vacation,5,0,car,1150
233,1,vacation,4,4,car,750
108,0,vacation,6,1,car,75
126,0,vacation,5,0,car,130
803,9,vacation,5,12,plane,510
278,0,vacation,1,1,car,135
98,0,vacation,5,0,car,30
697,9,vacation,4,0,car,2313
58,0,vacation,5,0,car,41
118,0,vacation,5,2,car,170
205,3,vacation,3,0,car,1742
3323,10,vacation,5,5,plane,4219
91,0,vacation,5,0,car,435
63,0,vacation,5,0,car,105
345,2,vacation,2,1,car,1090
2039,2,vacation,4,0,plane,1415
138,2,vacation,3,0,car,1210
108,0,vacation,5,0,car,155
444,0,vacation,5,0,car,750
90,0,vacation,5,1,car,145
139,2,vacation,6,2,car,990
710,1,vacation,4,0,car,320
86,0,vacation,6,0,car,20
129,7,vacation,3,3,car,625
54,0,vacation,5,0,car,55
148,2,vacation,4,3,car,50
111,1,vacation,3,2,car,455
203,4,vacation,5,0,car,3900
242,6,vacation,5,1,car,1755
270,2,vacation,6,2,car,580
120,2,vacation,2,0,car,470
48,0,vacation,2,0,car,60
112,2,vacation,2,14,car,430
198,0,vacation,3,0,car,235
67,0,vacation,2,0,car,52
60,0,vacation,2,0,car,245
256,1,vacation,5,0,car,690
94,0,vacation,4,0,car,255
65,0,vacation,5,1,car,135
93,0,vacation,2,1,car,220
51,0,vacation,2,0,car,40
109,1,vacation,2,0,car,800
154,2,vacation,6,0,car,390
733,3,vacation,4,1,car,1530
462,0,vacation,5,2,car,50
48,0,vacation,5,9,car,8
212,2,vacation,2,4,car,300
27,0,vacation,1,0,car,30
117,4,vacation,6,6,car,322
200,2,vacation,5,0,car,300
94,0,vacation,2,6,car,110
133,1,vacation,4,0,car,220
59,0,vacation,6,2,car,55
194,0,vacation,4,1,car,205
95,0,vacation,3,0,car,100
127,1,vacation,1,0,car,110
51,0,vacation,4,0,car,170
124,2,vacation,4,0,car,1115
108,0,vacation,5,0,car,75
101,0,vacation,4,0,car,80
210,0,vacation,1,1,car,235
337,3,vacation,3,0,car,810
132,0,vacation,5,0,car,80
69,0,vacation,4,0,car,195
74,0,vacation,2,0,car,119
50,0,vacation,6,1,car,120
84,0,vacation,6,0,car,75
44,0,vacation,6,0,car,118
389,2,vacation,2,0,car,1235
207,1,vacation,2,0,car,310
99,2,vacation,6,0,car,425
76,0,vacation,6,0,car,130
148,7,vacation,1,0,car,1800
412,1,vacation,1,1,car,130
39,1,vacation,6,0,car,40
511,1,vacation,4,1,car,970
88,0,vacation,4,1,car,230
298,2,vacation,5,8,car,3400
47,0,vacation,5,0,car,1110
111,0,vacation,6,0,car,20
336,2,vacation,2,1,car,1230
133,2,vacation,3,3,car,660
234,2,vacation,2,5,car,440
130,3,vacation,5,0,car,100
70,0,vacation,5,1,car,110
40,0,vacation,3,0,car,190
210,2,vacation,4,14,car,710
611,3,vacation,3,0,car,564
91,0,vacation,6,0,car,115
55,0,vacation,2,0,car,140
94,2,vacation,4,3,car,932
66,1,vacation,6,2,car,870
51,0,vacation,3,0,car,170
1517,1,vacation,6,3,plane,3680
51,0,vacation,6,14,car,75
51,0,vacation,4,0,car,130
133,0,vacation,6,0,car,238
47,0,vacation,5,0,car,120
3425,8,vacation,5,2,car,4710
49,0,vacation,5,3,car,0
78,0,vacation,2,8,car,310
280,5,vacation,4,1,car,1560
107,0,vacation,2,10,car,600
69,0,vacation,1,2,car,25
235,3,vacation,6,1,car,894
156,1,vacation,4,0,car,265
496,3,vacation,5,0,car,2653
120,0,vacation,5,0,car,140
432,4,vacation,3,5,car,750
127,0,vacation,6,4,car,20
43,0,vacation,3,1,car,90
25,1,vacation,3,0,car,335
129,1,vacation,6,3,car,1190
112,0,vacation,6,0,car,85
249,0,vacation,4,0,car,135
98,0,vacation,5,1,car,30
96,0,vacation,6,0,car,90
144,2,vacation,3,1,car,285
100,0,vacation,5,0,car,500
100,2,vacation,6,0,car,561
200,2,vacation,4,2,car,880
61,0,vacation,6,0,car,330
539,3,vacation,2,2,car,690
61,0,vacation,2,2,car,405
102,1,vacation,1,0,car,35
44,1,vacation,3,5,car,280
228,0,vacation,5,0,car,40
220,6,vacation,5,0,car,1040
161,0,vacation,2,0,car,60
64,0,vacation,5,0,car,115
387,1,vacation,6,5,car,230
76,1,vacation,5,0,car,800
94,0,vacation,5,0,car,515
50,0,vacation,2,0,car,180
125,0,vacation,5,0,car,68
181,0,vacation,1,0,car,70
53,0,vacation,6,0,car,175
62,15,vacation,5,0,car,291
314,0,vacation,4,0,car,250
147,2,vacation,1,1,car,350
95,2,vacation,3,5,car,365
96,2,vacation,5,7,car,450
85,0,vacation,5,0,car,20
88,0,vacation,5,4,car,220
63,0,vacation,1,1,car,40
397,1,vacation,2,2,car,310
198,1,vacation,5,0,car,258
173,1,vacation,4,0,car,620
697,0,vacation,4,2,car,150
61,0,vacation,6,1,car,250
339,2,vacation,5,0,car,945
578,9,vacation,5,0,car,365
133,2,vacation,6,0,car,335
115,0,vacation,5,0,car,95
98,0,vacation,3,0,car,147
56,0,vacation,4,0,car,45
414,2,vacation,5,0,car,1030
484,0,vacation,5,1,car,120
61,0,vacation,4,0,car,60
112,0,vacation,2,0,car,20
235,0,vacation,3,0,car,80
347,0,vacation,4,0,car,50
90,0,vacation,6,0,car,40
63,0,vacation,5,0,car,110
213,1,vacation,4,1,car,452
1986,0,vacation,6,0,car,220
61,0,vacation,6,3,car,117
168,0,vacation,6,1,car,165
56,0,vacation,3,0,car,117
110,0,vacation,5,0,car,210
114,2,vacation,5,6,car,125
300,4,vacation,4,2,car,1130
115,0,vacation,3,0,car,80
153,0,vacation,5,2,car,68
161,0,vacation,4,1,car,130
93,0,vacation,4,0,car,10
103,7,vacation,5,0,car,500
274,2,vacation,5,3,car,830
3660,1,vacation,6,0,plane,3170
89,1,vacation,4,1,car,794
194,1,vacation,4,0,car,60
211,3,vacation,3,0,car,2900
43,0,vacation,5,0,car,130
61,0,vacation,5,1,car,230
300,3,vacation,5,0,car,860
67,0,vacation,2,0,car,80
64,0,vacation,3,0,car,40
83,0,vacation,6,0,car,65
231,1,vacation,5,1,car,2060
23,4,vacation,6,1,car,180
89,2,vacation,6,0,car,43
220,1,vacation,5,2,car,630
70,0,vacation,2,1,car,110
333,0,vacation,6,11,car,40
66,0,vacation,5,0,car,140
53,0,vacation,5,0,car,465
78,0,vacation,4,0,car,170
118,7,vacation,6,2,car,1580
41,0,vacation,6,1,car,73
82,0,vacation,6,3,car,188
137,1,vacation,4,0,car,630
156,1,vacation,5,0,car,310
231,2,vacation,4,2,car,735
249,2,vacation,3,3,car,250
231,1,vacation,3,2,car,1090
494,2,vacation,2,6,car,450
44,0,vacation,5,1,car,125
100,1,vacation,3,0,car,600
193,3,vacation,3,0,car,1100
133,0,vacation,3,1,car,60
121,0,vacation,2,3,car,250
421,0,vacation,4,0,car,835
97,0,vacation,4,2,car,90
3529,5,vacation,4,0,plane,3820
596,6,vacation,2,0,car,2335
73,0,vacation,1,1,car,130
44,2,vacation,3,0,car,200
61,0,vacation,6,0,car,145
46,0,vacation,3,1,car,120
95,0,vacation,1,1,car,40
66,0,vacation,5,1,car,28
80,0,vacation,3,1,car,580
174,1,vacation,5,0,car,254
95,0,vacation,3,2,car,120
132,1,vacation,4,1,car,300
63,0,vacation,6,0,car,350
41,0,vacation,5,0,car,49
48,28,vacation,5,0,car,3513
89,0,vacation,3,1,car,100
182,2,vacation,4,0,car,110
496,3,vacation,2,0,plane,1567
208,1,vacation,4,1,car,290
4992,5,vacation,6,6,car,5100
229,2,vacation,2,0,car,450
86,4,vacation,5,0,car,950
87,0,vacation,6,0,car,90
313,11,vacation,5,0,car,330
156,0,vacation,3,0,car,475
47,0,vacation,4,2,car,21
384,1,vacation,5,0,car,375
103,0,vacation,5,0,car,180
65,0,vacation,5,3,car,100
104,0,vacation,1,1,car,50
94,1,vacation,4,2,car,230
235,2,vacation,2,2,car,720
99,0,vacation,5,0,car,165
284,2,vacation,5,3,car,845
55,0,vacation,3,0,car,80
157,3,vacation,2,10,car,820
112,0,vacation,6,0,car,235
83,1,vacation,5,1,car,30
416,3,vacation,5,2,car,535
223,0,vacation,6,0,car,140
1335,1,vacation,2,0,car,900
64,0,vacation,6,0,car,20
177,2,vacation,5,0,car,525
54,0,vacation,6,1,car,74
95,1,vacation,6,1,car,634
336,3,vacation,3,0,car,250
94,3,vacation,3,3,car,230
61,0,vacation,6,0,car,90
54,0,vacation,5,0,car,0
106,2,vacation,6,0,car,120
126,2,vacation,6,0,car,60
58,0,vacation,4,0,car,65
413,3,vacation,2,2,car,80
535,2,vacation,4,1,car,1428
496,6,vacation,3,2,car,710
89,0,vacation,6,1,car,87
61,0,vacation,5,0,car,58
56,0,vacation,6,0,car,83
74,0,vacation,5,0,car,35
89,0,vacation,2,3,car,90
79,0,vacation,3,0,car,264
156,3,vacation,5,2,car,535
67,0,vacation,6,0,car,20
57,1,vacation,6,0,car,37
248,3,vacation,4,0,car,300
47,2,vacation,6,0,car,360
108,1,vacation,3,2,car,105
181,1,vacation,4,2,car,70
68,0,vacation,3,0,car,169
73,0,vacation,3,1,car,70
123,0,vacation,2,1,car,40
76,1,vacation,5,0,car,930
181,2,vacation,6,1,car,488
89,0,vacation,4,0,car,110
57,3,vacation,5,1,car,134
2099,4,vacation,5,2,plane,1274
274,1,vacation,3,2,car,525
68,0,vacation,6,2,car,205
129,5,vacation,5,1,car,200
82,0,vacation,6,0,car,345
892,4,vacation,4,2,car,2200
565,10,vacation,6,1,car,455
244,6,vacation,3,0,car,225
226,0,vacation,4,0,car,63
43,0,vacation,6,2,car,30
126,0,vacation,6,0,car,30
416,2,vacation,6,1,car,430
97,0,vacation,5,0,car,145
196,3,vacation,3,3,car,370
142,2,vacation,5,3,car,415
144,1,vacation,2,2,car,800
118,1,vacation,5,0,car,345
485,3,vacation,4,1,car,1100
141,0,vacation,5,0,car,60
511,3,vacation,3,2,car,3122
198,2,vacation,4,0,car,90
129,0,vacation,3,0,car,50
65,0,vacation,5,2,car,15
131,1,vacation,5,0,car,270
559,2,vacation,2,0,car,1484
274,2,vacation,5,0,car,450
61,1,vacation,3,0,car,125
47,0,vacation,6,0,car,25
141,0,vacation,5,1,car,210
321,2,vacation,6,1,car,435
223,0,vacation,4,0,car,83
107,0,vacation,5,1,car,250
62,0,vacation,6,1,car,120
190,1,vacation,6,0,car,180
109,0,vacation,2,0,car,50
97,8,vacation,1,0,car,290
129,4,vacation,6,0,car,150
278,4,vacation,6,0,car,300
197,2,vacation,1,2,car,240
90,1,vacation,5,1,car,155
484,1,vacation,5,1,car,160
446,2,vacation,3,2,car,384
111,0,vacation,4,0,car,60
45,0,vacation,6,1,car,70
105,3,vacation,5,0,car,190
48,0,vacation,2,4,car,200
119,0,vacation,4,0,car,185
211,3,vacation,5,4,car,1275
55,0,vacation,3,0,car,230
285,3,vacation,4,0,car,540
336,0,vacation,2,0,car,64
89,0,vacation,1,1,car,242
377,3,vacation,6,0,car,1525
208,2,vacation,3,1,car,970
156,0,vacation,3,0,car,575
133,2,vacation,5,0,car,595
157,1,vacation,4,0,car,520
74,0,vacation,3,1,car,394
115,1,vacation,2,2,car,450
106,0,vacation,2,0,car,275
1541,38,vacation,5,0,car,7387
148,1,vacation,5,0,car,385
160,0,vacation,6,0,car,80
209,0,vacation,5,0,car,90
78,0,vacation,3,0,car,65
50,0,vacation,4,0,car,60
120,0,vacation,2,1,car,490
71,2,vacation,2,0,car,690
204,2,vacation,2,1,car,280
75,1,vacation,5,0,car,170
336,5,vacation,5,1,car,1450
174,1,vacation,6,0,car,410
91,2,vacation,2,0,car,1090
54,0,vacation,4,0,car,100
337,81,vacation,6,0,car,80
577,2,vacation,4,0,car,1950
79,0,vacation,4,0,car,370
73,0,vacation,5,0,car,603
45,0,vacation,6,0,car,58
87,0,vacation,6,0,car,70
413,3,vacation,2,3,car,924
139,0,vacation,4,1,car,357
53,0,vacation,5,0,car,56
91,2,vacation,4,0,car,340
218,1,vacation,3,0,car,1495
133,1,vacation,4,1,car,310
122,0,vacation,4,0,car,270
1591,19,vacation,6,0,car,2965
79,0,vacation,6,1,car,360
74,2,vacation,3,7,car,120
282,0,vacation,5,1,car,20
62,0,vacation,6,0,car,115
3304,4,vacation,3,1,plane,4000
2097,3,vacation,6,1,plane,5100
125,0,vacation,4,0,car,140
101,0,vacation,1,0,car,240
135,0,vacation,6,0,car,580
281,2,vacation,2,2,car,1397
60,0,vacation,3,1,car,180
73,0,vacation,1,1,car,350
300,4,vacation,5,3,car,500
236,0,vacation,4,3,car,130
159,1,vacation,5,0,car,60
140,1,vacation,5,0,car,350
102,0,vacation,3,2,car,75
203,5,vacation,3,0,car,468
54,0,vacation,5,4,car,75
248,6,vacation,5,0,car,360
162,1,vacation,6,1,car,425
106,2,vacation,2,1,car,175
79,1,vacation,2,0,car,90
207,0,vacation,5,0,car,120
110,2,vacation,3,0,car,1000
68,0,vacation,6,0,car,65
272,4,vacation,5,0,car,200
119,0,vacation,5,0,car,110
252,0,vacation,6,0,car,120
113,2,vacation,4,0,car,180
344,1,vacation,2,0,car,285
175,4,vacation,3,6,car,950
93,0,vacation,1,0,car,35
69,0,vacation,5,0,car,250
107,0,vacation,4,0,car,80
735,21,vacation,2,0,car,1108
107,0,vacation,3,0,car,147
89,1,vacation,5,0,car,50
198,0,vacation,3,0,car,555
87,0,vacation,3,2,car,300
422,0,vacation,6,1,car,210
103,0,vacation,1,1,car,0
148,0,vacation,2,3,car,60
292,2,vacation,2,0,car,550
72,0,vacation,5,0,car,80
84,0,vacation,3,6,car,64
92,0,vacation,5,6,car,120
109,2,vacation,3,0,car,530
273,2,vacation,3,0,car,735
102,3,vacation,6,7,car,273
302,2,vacation,2,0,car,250
144,0,vacation,6,0,car,58
69,0,vacation,4,0,car,40
196,0,vacation,5,0,car,50
133,0,vacation,5,0,car,30
364,1,vacation,6,0,car,415
126,2,vacation,3,1,car,340
196,14,vacation,6,0,car,1788
111,0,vacation,5,1,car,340
162,2,vacation,4,0,car,595
125,0,vacation,3,1,car,50
157,2,vacation,1,20,car,240
200,0,vacation,4,0,car,150
69,0,vacation,5,4,car,22
112,0,vacation,2,0,car,230
227,0,vacation,4,0,car,215
221,2,vacation,3,2,car,844
745,6,vacation,3,0,car,2000
71,0,vacation,4,0,car,100
181,14,vacation,6,0,car,740
56,0,vacation,4,0,car,390
136,0,vacation,6,0,car,215
865,1,vacation,5,0,car,280
109,1,vacation,5,0,car,200
435,1,vacation,3,0,car,1242
177,1,vacation,3,2,car,1230
46,0,vacation,5,0,car,50
309,2,vacation,5,0,car,227
78,0,vacation,4,0,car,107
67,0,vacation,5,0,car,95
81,2,vacation,6,0,car,130
672,4,vacation,1,0,car,120
68,0,vacation,5,0,car,280
298,2,vacation,5,0,car,60
60,0,vacation,5,0,car,40
79,0,vacation,4,0,car,90
56,8,vacation,3,2,car,760
56,0,vacation,4,1,car,90
228,0,vacation,6,0,car,65
304,2,vacation,5,0,car,180
494,2,vacation,4,0,car,1700
80,0,vacation,2,0,car,150
62,0,vacation,5,0,car,48
50,0,vacation,4,2,car,125
53,2,vacation,3,3,car,200
125,2,vacation,2,3,car,260
496,2,vacation,6,1,car,1140
47,1,vacation,5,0,car,500
218,2,vacation,4,0,car,485
42,0,vacation,3,0,car,175
118,0,vacation,5,0,car,103
101,0,vacation,5,0,car,250
164,2,vacation,3,0,car,340
102,0,vacation,2,1,car,455
257,0,vacation,6,1,car,104
2723,16,vacation,5,0,plane,5621
108,0,vacation,6,0,car,90
221,1,vacation,5,0,car,120
526,7,vacation,4,0,car,1700
718,8,vacation,5,0,car,950
64,2,vacation,2,0,car,230
1816,3,vacation,6,0,plane,4563
68,0,vacation,5,1,car,425
132,2,vacation,4,6,car,287
328,0,vacation,3,0,car,50
110,2,vacation,4,0,car,1000
111,2,vacation,4,0,car,310
135,1,vacation,2,0,car,180
74,1,vacation,3,1,car,145
222,3,vacation,3,5,car,743
72,3,vacation,5,2,car,280
45,0,vacation,3,0,car,40
799,6,vacation,2,4,car,3870
145,0,vacation,6,0,car,500
67,0,vacation,2,0,car,150
67,0,vacation,5,0,car,60
59,0,vacation,6,0,car,242
123,0,vacation,6,0,car,245
228,3,vacation,2,13,car,795
95,1,vacation,3,0,car,420
123,0,vacation,2,0,car,700
48,0,vacation,2,0,car,20
86,4,vacation,6,20,car,3413
129,2,vacation,4,3,car,280
208,1,vacation,4,0,car,818
100,1,vacation,6,0,car,336
93,0,vacation,4,0,car,235
46,0,vacation,6,0,car,30
143,2,vacation,2,4,car,650
133,2,vacation,4,4,car,1080
107,0,vacation,5,0,car,140
640,3,vacation,3,2,car,335
92,0,vacation,6,0,car,60
167,2,vacation,5,0,car,95
496,0,vacation,5,1,car,225
32,1,vacation,4,0,car,225
402,4,vacation,2,0,car,585
79,0,vacation,6,0,car,60
48,0,vacation,5,1,car,115
156,0,vacation,5,0,car,150
65,0,vacation,1,7,car,35
59,0,vacation,6,0,car,70
101,2,vacation,6,0,car,70
97,0,vacation,4,6,car,50
281,2,vacation,4,0,car,600
327,0,vacation,1,0,car,280
87,0,vacation,6,0,car,88
42,0,vacation,4,0,car,125
45,0,vacation,1,4,car,140
34,3,vacation,6,1,car,555
169,0,vacation,3,0,car,50
304,0,vacation,1,2,car,510
226,1,vacation,5,0,car,150
202,2,vacation,3,2,car,653
168,2,vacation,4,0,car,430
123,1,vacation,3,1,car,100
184,2,vacation,3,0,car,260
110,0,vacation,5,0,car,55
291,6,vacation,4,0,plane,1880
72,1,vacation,6,1,car,260
106,0,vacation,2,0,car,0
146,2,vacation,5,2,car,1033
101,0,vacation,5,0,car,134
601,2,vacation,4,0,car,600
43,0,vacation,3,0,car,245
800,4,vacation,5,0,car,5500
63,0,vacation,5,0,car,175
43,0,vacation,6,0,car,236
435,1,vacation,5,0,car,375
114,0,vacation,4,1,car,100
109,0,vacation,5,0,car,270
83,0,vacation,3,0,car,75
54,0,vacation,1,3,car,70
79,0,vacation,3,0,car,110
153,0,vacation,5,0,car,60
101,0,vacation,2,0,car,45
63,0,vacation,2,1,car,180
88,0,vacation,3,0,car,40
78,0,vacation,6,0,car,245
101,0,vacation,6,3,car,30
45,0,vacation,4,1,car,850
1306,3,vacation,4,1,plane,4460
97,3,vacation,3,2,car,100
94,2,vacation,5,0,car,683
83,0,vacation,4,0,car,500
241,0,vacation,4,0,car,490
234,7,vacation,6,0,car,1593
81,2,vacation,4,2,car,630
208,2,vacation,6,0,car,913
64,0,vacation,3,0,car,30
107,1,vacation,3,4,car,875
64,1,vacation,6,0,car,25
124,4,vacation,5,1,car,524
112,2,vacation,3,0,car,1265
10,1,vacation,3,2,car,330
58,0,vacation,6,2,car,148
183,4,vacation,5,0,car,235
141,1,vacation,6,0,car,60
132,0,vacation,6,0,car,15
172,0,vacation,2,0,car,100
567,7,vacation,3,0,car,839
266,1,vacation,5,0,car,50
138,1,vacation,6,1,car,575
94,12,vacation,6,0,car,60
52,0,vacation,6,0,car,60
126,0,vacation,3,2,car,570
1549,10,vacation,4,1,car,1970
95,0,vacation,5,0,car,50
93,2,vacation,2,0,car,470
89,0,vacation,3,2,car,75
81,0,vacation,5,0,car,90
78,0,vacation,6,2,car,275
102,2,vacation,4,0,car,250
88,1,vacation,3,4,car,265
105,0,vacation,3,2,car,385
201,1,vacation,5,0,car,830
514,2,vacation,3,1,car,1160
356,2,vacation,1,0,car,625
117,0,vacation,4,0,car,110
151,2,vacation,3,1,car,950
110,2,vacation,3,0,car,287
54,2,vacation,5,0,car,245
194,4,vacation,5,3,car,250
95,2,vacation,6,0,car,810
120,0,vacation,2,4,car,180
134,3,vacation,6,6,car,184
834,8,vacation,5,0,car,2612
148,1,vacation,5,0,car,1372
51,0,vacation,5,1,car,165
49,0,vacation,4,0,car,120
76,0,vacation,3,1,car,260
112,1,vacation,1,2,car,175
21,1,vacation,4,3,car,475
52,0,vacation,5,0,car,95
43,0,vacation,3,2,car,190
88,0,vacation,6,0,car,260
75,0,vacation,6,0,car,175
58,0,vacation,4,0,car,75
214,3,vacation,1,0,car,220
200,0,vacation,5,0,car,142
117,1,vacation,6,1,car,349
231,0,vacation,4,0,car,70
114,3,vacation,5,0,car,753
114,1,vacation,5,0,car,480
