"","applicants","sale_price","num_units","year_sold","month_sold","overall_qual","total_sq_feet","gr_liv_area","tot_bathrooms","lot_area","exter_qual","full_bath","central_air","garage_type_attchd","garage_type_basment","garage_type_builtIn","garage_type_detchd","garage_type_no_garage","NeighborhoodBrDale","neighborhood_brk_side","neighborhood_clear_cr","neighborhood_collg_cr","neighborhood_crawfor","neighborhood_edwards","neighborhood_gilbert","neighborhood_idottrr","neighborhood_meadowv","neighborhood_mitchel","neighborhood_n_ames","neighborhood_n_ridge","neighborhood_n_ridge_hghts","neighborhood_n_w_ames","neighborhood_old_town","neighborhood_sawyer","neighborhood_sawyer_w","neighborhood_somerst","neighborhood_stone_br","neighborhood_swisu","neighborhood_timber","neighborhood_veenker","neighborhood_saleprice"
"115",4,259500.000000005,1,2007,7,6,4014.68002476013,3256.91346136033,5,3599.22260681995,3,4,"yes",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"116",4,176000.000000002,5,2007,6,6,3329.89554707674,2538.50682920632,3,2005.50164051741,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"117",2,138999.999999996,2,2009,9,5,3327.68831135185,2091.55961691949,2,4524.62132982091,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"118",3,155000.000000002,5,2007,4,5,3375.56138566808,2137.58951498456,2,3918.18767381405,3,2,"yes",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"119",3,319999.999999997,1,2010,5,7,4625.59726211102,3764.96923540068,5,4649.36955737171,3,6,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"120",7,163990.000000001,1,2011,7,6,3327.68831135185,2536.38410339938,3,3900.81691258155,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"121",5,179999.999999991,3,2011,10,6,3125.55199706403,1936.83280466626,3,5732.21644399808,3,2,"yes",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.833333333
"122",0,99999.9999999972,4,2007,6,4,3065.15993217008,2134.83846204559,1,3243.88804925164,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101388.678571428
"123",4,136000.000000002,4,2008,6,6,3309.92054617785,2074.47609250055,1,4121.32536015225,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"124",5,153900.000000005,3,2008,3,6,3477.99968214526,2236.0858231986,3,3763.78706510599,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"125",5,181000.000000007,5,2009,1,6,3810.05950555943,2668.63977439304,3,5279.22597815972,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"126",1,84500.0000000029,4,2011,6,6,2461.12682647246,1519.05298760332,3,3464.85821881915,3,2,"no",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101388.678571428
"127",3,86999.9999999981,1,2007,6,5,2736.45417606581,1685.98429065139,1,2608.4900043309,3,2,"yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"128",5,155000.000000002,2,2011,7,6,3192.59114373958,2417.20447228549,2,3686.98781099386,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"129",4,150000.000000001,3,2011,7,5,3234.48074021042,2035.33432846595,3,4016.4617148216,3,2,"yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"130",3,225999.999999995,5,2011,5,7,3881.02375291293,3144.23271066264,3,4919.9920520851,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"131",4,243999.999999991,5,2009,7,6,3862.65033238796,3068.55226666057,5,4625.04433365417,4,4,"yes",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"132",4,150749.999999995,3,2007,7,5,3472.62612652363,2392.92545031977,3,3633.89398467102,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"133",5,220000,2,2009,6,8,3585.00531138508,2356.37405733926,4,3485.93721915194,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.457142856
"134",4,179999.999999991,1,2011,7,5,3932.89716287458,2794.97646218124,3,4294.62175076722,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"135",5,174000.000000006,4,2008,5,7,3830.65643628163,2759.52633161748,3,4306.96265535363,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"136",7,142999.999999994,2,2007,7,5,3497.9921521955,2255.30926134582,3,4298.42719887767,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"137",6,171000.000000001,3,2011,7,7,4246.03975089364,2995.30853236312,4,4429.85404574069,3,6,"yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.829787233
"138",3,229999.999999992,3,2008,12,8,3759.07314423232,2908.4360233075,3,4036.75742872383,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"139",5,231499.999999994,1,2009,8,6,3663.97234009969,2833.14362514609,5,5083.00208697278,3,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"140",3,115000.000000002,3,2010,4,4,2951.13411198219,1729.52667663055,1,4325.79886924764,3,2,"yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"141",3,260000.000000009,3,2011,1,7,4071.31385975652,2806.61497195594,4,4529.52939866098,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"142",2,166000.000000003,1,2010,6,5,3407.40399217873,2459.07633154104,3,3914.4947517424,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"143",5,204000.000000009,1,2009,6,7,3833.34703185523,2583.45499110307,4,4294.62175076722,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"144",3,124999.999999995,4,2011,11,5,4065.73935789738,2801.25422685836,4,4044.12544278691,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"145",2,129999.999999998,1,2011,4,6,3656.18777723029,2784.15497143399,3,1518.59264085899,4,4,"yes",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"146",2,105000.000000004,1,2009,11,5,2817.32115140667,1749.08137173517,3,3263.2796789959,3,2,"yes",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"147",2,222499.999999993,1,2010,5,7,3794.16143961162,3054.17823491148,3,4129.83424119546,4,4,"yes",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"148",4,140999.999999999,2,2008,4,7,3309.92054617785,2074.47609250055,3,3663.5088429643,3,2,"yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"149",3,115000.000000002,2,2011,4,5,3368.39883279196,2412.60917010946,1,3301.49911655881,3,2,"yes",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"150",5,122000.000000001,4,2007,1,5,3135.53882718275,1906.81463977497,2,4298.61727831532,3,2,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"151",3,372401.999999997,3,2008,1,8,4048.89900583848,2785.05965831775,4,4876.68525965529,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"152",5,189999.999999996,1,2011,6,6,3737.53270425949,3021.9221744622,3,5001.85458259423,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"153",3,235000.000000001,1,2008,3,6,3757.94659886524,2302.96597821358,3,4820.48416170999,3,2,"yes",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.833333333
"154",1,124999.999999995,3,2011,3,6,3479.34027115488,2237.37484190755,1,4477.28723269452,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"155",0,79000.0000000033,2,2008,4,6,2894.31690397225,2097.21247022146,1,4149.40973939365,3,2,"no",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"156",1,109500.000000001,3,2011,6,5,2134.93839166172,2016.129242521,1,3583.1593264897,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"157",2,269500.000000003,5,2010,5,8,3693.56674936028,3002.39798321309,3,4589.13172345663,4,4,"yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.457142856
"158",3,254899.999999998,1,2010,5,7,3804.59514324556,2985.80512355543,3,4677.16513782891,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"159",3,319999.999999997,4,2011,3,7,4241.03988138807,3348.80512645281,5,5531.9725847201,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"160",5,162499.999999995,5,2008,6,6,3521.65969876782,2278.06653722564,3,4438.724634356,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,245890.624999997
"161",2,412500.000000012,2,2008,3,9,4394.55568040665,3473.10347048764,5,4847.70701896834,4,4,"yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"162",5,220000,5,2010,5,7,3881.54563668667,2624.1266323567,3,4618.26954630796,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"163",3,103200,4,2007,4,4,2984.28550943516,1761.39783026525,1,3053.04640254738,3,2,"yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"164",2,151999.999999998,5,2007,10,6,3706.99948470405,2697.61940165524,3,3016.93169135891,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"165",2,127499.999999998,1,2008,9,5,3185.36820296194,2425.21356084337,4,4250.51681810342,3,4,"yes",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"166",5,189999.999999996,1,2009,11,5,4078.71660721561,2920.91230860438,3,4364.4101966696,4,2,"yes",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.833333333
"167",5,325624.000000007,2,2007,11,8,4194.0391845578,3147.0983908716,3,4337.3874497195,4,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"168",5,183500.000000007,1,2007,5,7,3583.12194720691,2794.07755604466,3,3849.67654696971,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"169",5,228000.000000005,3,2011,1,8,4036.15203337884,2782.34400941267,3,5235.54852778529,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.457142856
"170",2,128499.999999999,1,2007,5,5,3266.15378033477,2455.72320591573,2,4646.50457962628,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"171",3,215000,4,2010,5,6,3690.04403251076,2735.4335463722,3,6505.15648032414,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"172",5,238999.999999989,2,2011,6,7,3744.93430547422,2835.77164763553,4,2982.36890152199,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,309745.587301588
"173",3,163000,1,2008,6,6,3682.97537206363,2433.18141080745,3,4268.16172818093,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"174",5,183999.999999996,3,2008,11,6,3970.3629157992,2730.75700346394,4,4655.72128570074,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.457142856
"175",3,243000.000000004,2,2007,6,6,4020.43397444772,3144.94962838248,4,4687.0200699887,3,4,"yes",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"176",5,210999.999999999,2,2007,9,6,3947.48756619958,3073.06383507665,4,4235.46197564885,4,4,"yes",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.833333333
"177",4,172500.000000008,5,2011,7,5,3823.09873981116,2964.20663103402,4,4842.23479946858,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"178",5,501837,1,2009,7,9,4472.30399275938,3198.48591067006,4,5322.63332603607,5,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,309745.587301588
"179",5,99999.9999999972,5,2007,7,5,3133.87865498334,1905.21849020529,1,3914.4947517424,4,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"180",4,177000.000000006,4,2007,6,6,3397.56477668421,2607.98602323105,3,1174.14145802971,4,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"181",5,200099.999999995,4,2011,7,7,3604.95851872936,2866.10660975956,2,3686.46908696069,3,2,"yes",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"182",2,120000.000000002,4,2007,6,5,2542.31733065494,2408.00018123512,1,4035.45432340628,3,2,"yes",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"183",2,200000.000000005,5,2008,6,7,4060.1454720461,3089.49462223674,3,4492.15869851289,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"184",2,126999.999999996,2,2011,6,5,2976.97734595929,2302.96597821358,1,3647.16998383231,3,2,"yes",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"185",2,475000.00000001,2,2011,6,10,4565.33902960435,3940.01578294125,3,5864.99644863753,4,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"186",3,172999.999999997,1,2009,6,7,3482.68686424539,2259.12545778199,4,4219.30193585994,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.829787233
"187",4,135000.000000004,2,2009,8,5,3422.05089201016,2735.4335463722,3,4308.85440804054,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"188",4,153336.999999995,5,2009,6,5,3417.87965358383,2267.99348704036,4,3532.76592766951,3,0,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"189",7,286000.000000003,4,2008,8,8,3934.91751694666,2675.45039091574,3,2834.91311194844,4,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,309745.587301588
"190",2,315000.000000009,5,2007,12,8,4122.43167887639,3506.93863176007,3,4338.87779346022,4,4,"yes",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"191",3,183999.999999996,3,2007,6,7,3342.34633274929,2560.62139697943,3,3656.14679144978,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"192",5,191999.999999997,2,2009,9,7,3762.44805466967,2509.60138448602,4,4026.09007311778,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"193",2,129999.999999998,5,2011,5,7,3656.18777723029,2784.15497143399,3,1518.59264085899,4,4,"yes",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"194",3,126999.999999996,3,2008,5,5,2951.13411198219,1729.52667663055,1,3577.68426331777,3,2,"yes",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"195",3,311872.000000007,3,2007,9,7,4063.87688970851,2799.46317703966,4,4111.31678342529,5,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"196",2,235000.000000001,1,2011,3,8,4480.23577660155,3711.23234749142,5,6066.13335314567,4,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"197",5,103999.999999999,1,2009,7,6,3829.57893676482,3195.02013795462,1,3060.19051379785,3,2,"yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"198",5,274899.99999999,4,2009,1,8,4051.71800197768,2787.77054987926,4,4147.56354332747,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"199",3,139999.999999994,1,2010,3,4,3369.83389686434,2132.08250963308,3,3920.49223705372,3,4,"yes",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"200",2,171499.999999995,2,2008,2,6,3528.8225415681,2335.95704653695,3,4254.21400657669,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.829787233
"201",3,111999.999999996,1,2011,5,6,3126.38660497819,2372.9881250468,3,3527.71114051255,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"202",5,149000.000000001,2,2008,1,6,2921.08150713691,1700.63497400667,3,2630.78926514232,4,2,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"203",4,110000.000000005,2,2009,4,5,3189.38495091257,2341.99006342059,2,2163.4920870764,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"204",5,180500.000000005,1,2009,5,7,3764.69406790495,2521.44292788736,3,4564.04580638758,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"205",1,143900.000000006,2,2007,3,5,3747.77203194378,2772.34565711093,2,4845.54874916053,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"206",3,140999.999999999,2,2008,4,4,3339.4253937381,2102.84474894362,3,4667.89096377255,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"207",3,277000.000000007,4,2007,4,7,3951.48932626924,3074.56477299316,5,4942.5956373932,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"208",5,144999.999999998,5,2008,7,6,3327.68831135185,2091.55961691949,3,3851.10857251382,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"209",1,97999.9999999991,5,2008,4,5,2951.13411198219,1729.52667663055,3,3089.91583975587,3,2,"no",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"210",3,185999.999999993,3,2010,3,6,3495.34080142072,2252.75989195438,3,4310.74434452836,3,4,"yes",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"211",5,252677.999999996,5,2009,7,7,3699.42085596041,2908.4360233075,5,3942.02426732612,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"212",7,156000.000000004,2,2011,7,5,3170.01243319016,1939.95900142768,2,4830.37423964064,3,2,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"213",5,161749.999999992,4,2010,3,6,3250.00891790364,2466.87215090334,2,4399.39150376708,3,2,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"214",5,134449.999999998,2,2011,5,5,3415.09280712083,2283.07858005442,2,4231.92599640244,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"215",3,209999.999999999,5,2008,4,7,3768.0572190639,2514.99513993142,4,3898.25626246711,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"216",0,106999.999999995,5,2011,9,4,3197.38848343332,2394.09027300977,1,4211.17189504453,3,2,"no",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"217",3,311499.999999986,3,2008,5,7,3699.42085596041,2991.35586898647,3,5112.63739321325,4,2,"yes",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"218",5,204900.000000002,3,2011,4,7,3836.03313486442,2580.36108763205,3,4020.18734697251,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"219",4,200000.000000005,3,2009,12,6,3980.20815288301,3221.16737678278,3,3807.20019579216,4,4,"yes",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"220",5,179899.999999996,4,2011,2,6,3386.24577330522,2635.12644318088,5,4500.58200325069,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"221",3,96999.9999999981,1,2009,3,4,2951.13411198219,1729.52667663055,1,4325.79886924764,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"222",5,386250.000000003,1,2009,6,10,4588.70556262519,3304.18808159643,3,4816.39729026018,5,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"223",1,111999.999999996,1,2009,5,5,3130.55316187467,2363.5162248051,3,719.24046715411,3,4,"yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104897.727272726
"224",5,290000.000000013,5,2007,6,7,4185.42263091856,3384.82323658043,3,4219.89550067508,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.284403672
"225",1,105999.999999999,3,2008,9,6,2691.16587548824,1935.26733475976,2,928.9894557013,3,2,"yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104897.727272726
"226",0,124999.999999995,1,2010,5,5,3038.06344354781,1813.09975067578,1,3914.72576244436,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"227",3,148000.000000007,4,2010,4,6,3471.27992835432,2229.6245742684,3,3969.17409697349,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"228",7,402999.999999992,5,2009,7,8,4400.6134205596,3544.48538778296,5,5045.90456721836,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.284403672
"229",2,94499.9999999968,4,2011,6,6,2691.16587548824,1935.26733475976,2,719.24046715411,3,2,"yes",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104897.727272726
"230",5,128199.999999999,1,2010,2,5,3006.01288599447,1782.28633916326,3,4353.71950126737,3,2,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"231",2,216500.000000004,5,2010,5,6,3738.67363105799,2996.09785493601,5,3753.53478845891,4,4,"yes",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
