age,job,marital,housing,loan,phone,month,weekday,CPI,CCI,irate,employment,purchase,edu_years
57,blue-collar,married,no,no,landline,jun,wed,94.465,-41.8,4.959,5228.1,1,NA
41,technician,married,yes,no,landline,jun,wed,94.465,-41.8,4.959,5228.1,1,13
36,blue-collar,married,yes,no,landline,jun,thu,94.465,-41.8,4.958,5228.1,1,6
55,technician,divorced,no,no,landline,jun,thu,94.465,-41.8,4.958,5228.1,1,13
54,blue-collar,married,no,no,landline,jun,thu,94.465,-41.8,4.958,5228.1,1,6
28,management,single,no,no,landline,jun,thu,94.465,-41.8,4.958,5228.1,1,16
46,technician,married,no,yes,landline,jun,thu,94.465,-41.8,4.958,5228.1,1,16
35,blue-collar,married,no,no,landline,jun,thu,94.465,-41.8,4.958,5228.1,1,12
49,blue-collar,married,no,no,landline,jun,thu,94.465,-41.8,4.958,5228.1,1,4
43,entrepreneur,married,no,no,landline,jun,thu,94.465,-41.8,4.958,5228.1,1,12
59,entrepreneur,divorced,yes,no,landline,jun,thu,94.465,-41.8,4.958,5228.1,1,12
44,admin.,single,yes,no,landline,jun,thu,94.465,-41.8,4.958,5228.1,1,16
43,blue-collar,married,NA,yes,landline,jun,thu,94.465,-41.8,4.958,5228.1,1,4
25,admin.,single,yes,no,landline,jun,thu,94.465,-41.8,4.958,5228.1,1,12
35,entrepreneur,married,no,no,landline,jun,mon,94.465,-41.8,4.96,5228.1,1,16
41,admin.,divorced,no,no,landline,jun,mon,94.465,-41.8,4.96,5228.1,1,12
50,housemaid,single,no,no,landline,jun,mon,94.465,-41.8,4.96,5228.1,1,NA
37,management,married,no,no,landline,jun,mon,94.465,-41.8,4.96,5228.1,1,16
36,technician,married,no,no,landline,jun,mon,94.465,-41.8,4.96,5228.1,1,16
43,blue-collar,married,yes,no,landline,jun,mon,94.465,-41.8,4.96,5228.1,1,9
43,self-employed,married,no,no,landline,jun,mon,94.465,-41.8,4.96,5228.1,1,9
31,entrepreneur,single,no,no,landline,jun,mon,94.465,-41.8,4.96,5228.1,1,9
39,management,married,no,no,landline,jun,mon,94.465,-41.8,4.96,5228.1,1,16
31,blue-collar,single,yes,no,landline,jun,mon,94.465,-41.8,4.96,5228.1,1,12
47,blue-collar,married,yes,no,landline,jun,mon,94.465,-41.8,4.96,5228.1,1,4
38,admin.,single,no,no,landline,jun,tue,94.465,-41.8,4.961,5228.1,1,16
51,blue-collar,married,no,yes,landline,jun,tue,94.465,-41.8,4.961,5228.1,1,4
28,entrepreneur,married,yes,no,landline,jun,tue,94.465,-41.8,4.961,5228.1,1,9
37,management,married,no,no,landline,jun,tue,94.465,-41.8,4.961,5228.1,1,16
31,blue-collar,married,yes,no,landline,jun,tue,94.465,-41.8,4.961,5228.1,1,9
33,services,married,yes,no,landline,jun,tue,94.465,-41.8,4.961,5228.1,1,12
52,blue-collar,divorced,no,no,landline,jun,tue,94.465,-41.8,4.961,5228.1,1,12
30,entrepreneur,married,yes,no,landline,jun,tue,94.465,-41.8,4.961,5228.1,1,13
30,self-employed,single,yes,no,landline,jun,tue,94.465,-41.8,4.961,5228.1,1,16
36,blue-collar,single,yes,no,landline,jun,wed,94.465,-41.8,4.962,5228.1,1,12
31,technician,married,no,no,landline,jun,wed,94.465,-41.8,4.962,5228.1,1,13
35,technician,married,no,no,landline,jun,wed,94.465,-41.8,4.962,5228.1,1,13
43,blue-collar,married,yes,no,landline,jun,wed,94.465,-41.8,4.962,5228.1,1,6
29,management,married,no,no,landline,jun,wed,94.465,-41.8,4.962,5228.1,1,16
24,blue-collar,single,no,no,landline,jun,wed,94.465,-41.8,4.962,5228.1,1,4
41,services,married,NA,NA,landline,jun,wed,94.465,-41.8,4.962,5228.1,1,12
28,management,married,yes,no,landline,jun,wed,94.465,-41.8,4.962,5228.1,1,16
41,technician,single,yes,no,landline,jun,wed,94.465,-41.8,4.962,5228.1,1,13
59,retired,married,yes,no,landline,jun,wed,94.465,-41.8,4.962,5228.1,1,9
31,blue-collar,married,yes,no,landline,jun,wed,94.465,-41.8,4.962,5228.1,1,9
38,management,married,no,no,landline,jun,wed,94.465,-41.8,4.962,5228.1,1,NA
28,management,married,no,no,landline,jun,wed,94.465,-41.8,4.962,5228.1,1,16
28,blue-collar,married,no,no,landline,jun,wed,94.465,-41.8,4.962,5228.1,1,6
60,admin.,married,no,no,landline,jun,wed,94.465,-41.8,4.962,5228.1,1,16
35,student,single,no,no,landline,jun,thu,94.465,-41.8,4.961,5228.1,1,16
47,admin.,divorced,yes,no,landline,jun,thu,94.465,-41.8,4.961,5228.1,1,12
41,blue-collar,married,yes,no,landline,jun,thu,94.465,-41.8,4.961,5228.1,1,9
29,blue-collar,single,yes,no,landline,jun,thu,94.465,-41.8,4.961,5228.1,1,12
38,blue-collar,married,no,no,landline,jun,thu,94.465,-41.8,4.961,5228.1,1,6
38,admin.,married,yes,yes,landline,jun,thu,94.465,-41.8,4.961,5228.1,1,12
31,admin.,married,no,no,landline,jun,thu,94.465,-41.8,4.961,5228.1,1,12
55,blue-collar,married,yes,no,landline,jun,thu,94.465,-41.8,4.961,5228.1,1,4
42,housemaid,married,no,no,landline,jun,thu,94.465,-41.8,4.961,5228.1,1,4
47,services,single,NA,yes,landline,jun,thu,94.465,-41.8,4.961,5228.1,1,9
37,technician,married,yes,no,landline,jun,thu,94.465,-41.8,4.961,5228.1,1,13
55,retired,married,yes,no,landline,jun,thu,94.465,-41.8,4.961,5228.1,1,16
45,admin.,married,no,no,landline,jun,fri,94.465,-41.8,4.959,5228.1,1,9
46,admin.,married,yes,no,landline,jun,fri,94.465,-41.8,4.959,5228.1,1,9
45,blue-collar,married,no,yes,landline,jun,fri,94.465,-41.8,4.959,5228.1,1,9
40,self-employed,married,yes,yes,landline,jun,fri,94.465,-41.8,4.959,5228.1,1,13
49,blue-collar,married,no,no,landline,jun,fri,94.465,-41.8,4.959,5228.1,1,4
42,blue-collar,married,no,no,landline,jun,fri,94.465,-41.8,4.959,5228.1,1,6
29,technician,single,yes,yes,landline,jun,fri,94.465,-41.8,4.959,5228.1,1,16
31,blue-collar,married,no,no,landline,jun,fri,94.465,-41.8,4.959,5228.1,1,6
50,technician,married,yes,yes,landline,jun,fri,94.465,-41.8,4.959,5228.1,1,13
37,blue-collar,married,no,no,landline,jun,fri,94.465,-41.8,4.959,5228.1,1,4
36,blue-collar,married,yes,no,landline,jun,fri,94.465,-41.8,4.959,5228.1,1,9
29,technician,married,yes,no,landline,jun,fri,94.465,-41.8,4.959,5228.1,1,13
58,blue-collar,married,yes,no,landline,jun,fri,94.465,-41.8,4.959,5228.1,1,4
43,admin.,married,no,no,landline,jun,fri,94.465,-41.8,4.959,5228.1,1,12
43,admin.,married,no,no,landline,jun,fri,94.465,-41.8,4.959,5228.1,1,16
55,blue-collar,married,yes,no,landline,jun,fri,94.465,-41.8,4.959,5228.1,1,4
31,technician,married,no,yes,landline,jun,fri,94.465,-41.8,4.959,5228.1,1,13
38,blue-collar,married,no,no,landline,jun,fri,94.465,-41.8,4.959,5228.1,1,9
35,admin.,married,no,yes,landline,jun,fri,94.465,-41.8,4.959,5228.1,1,9
42,entrepreneur,married,yes,no,landline,jun,fri,94.465,-41.8,4.959,5228.1,1,13
56,retired,married,yes,no,landline,jun,fri,94.465,-41.8,4.959,5228.1,1,12
45,blue-collar,married,no,no,landline,jun,fri,94.465,-41.8,4.959,5228.1,1,9
56,technician,married,no,yes,landline,jun,fri,94.465,-41.8,4.959,5228.1,1,NA
40,admin.,single,no,no,landline,jun,mon,94.465,-41.8,4.958,5228.1,1,16
39,management,single,no,no,landline,jun,mon,94.465,-41.8,4.958,5228.1,1,16
30,blue-collar,single,yes,no,landline,jun,mon,94.465,-41.8,4.958,5228.1,1,9
51,admin.,divorced,yes,no,landline,jun,tue,94.465,-41.8,4.958,5228.1,1,NA
31,blue-collar,married,yes,yes,landline,jun,thu,94.465,-41.8,4.955,5228.1,1,4
48,blue-collar,married,yes,yes,landline,jun,thu,94.465,-41.8,4.955,5228.1,1,12
36,blue-collar,single,yes,yes,landline,jun,thu,94.465,-41.8,4.955,5228.1,1,9
58,retired,married,yes,no,landline,jun,thu,94.465,-41.8,4.955,5228.1,1,12
31,services,single,no,no,landline,jun,fri,94.465,-41.8,4.947,5228.1,1,12
38,blue-collar,single,yes,no,landline,jun,fri,94.465,-41.8,4.947,5228.1,1,12
27,self-employed,single,no,no,landline,jun,fri,94.465,-41.8,4.947,5228.1,1,16
53,technician,married,no,no,landline,jun,mon,94.465,-41.8,4.947,5228.1,1,9
25,services,married,yes,no,landline,jul,tue,93.918,-42.7,4.955,5228.1,1,12
40,blue-collar,married,no,yes,landline,jul,tue,93.918,-42.7,4.955,5228.1,1,9
42,management,married,no,yes,landline,jul,tue,93.918,-42.7,4.955,5228.1,1,16
34,admin.,divorced,no,no,landline,jul,thu,93.918,-42.7,4.966,5228.1,1,16
27,services,married,no,no,landline,jul,fri,93.918,-42.7,4.959,5228.1,1,12
52,management,married,yes,no,cellular,jul,mon,93.918,-42.7,4.96,5228.1,1,13
59,retired,married,yes,yes,cellular,jul,mon,93.918,-42.7,4.96,5228.1,1,13
40,admin.,married,yes,yes,cellular,jul,mon,93.918,-42.7,4.96,5228.1,1,12
31,entrepreneur,married,yes,yes,cellular,jul,mon,93.918,-42.7,4.96,5228.1,1,6
31,management,married,no,no,cellular,jul,mon,93.918,-42.7,4.96,5228.1,1,12
32,services,single,no,no,cellular,jul,mon,93.918,-42.7,4.96,5228.1,1,12
56,retired,married,yes,no,cellular,jul,mon,93.918,-42.7,4.96,5228.1,1,4
50,blue-collar,divorced,yes,yes,cellular,jul,mon,93.918,-42.7,4.96,5228.1,1,12
31,technician,married,yes,yes,cellular,jul,mon,93.918,-42.7,4.96,5228.1,1,16
35,blue-collar,married,no,no,landline,jul,mon,93.918,-42.7,4.96,5228.1,1,9
36,blue-collar,married,no,no,cellular,jul,mon,93.918,-42.7,4.96,5228.1,1,12
29,services,married,yes,no,cellular,jul,mon,93.918,-42.7,4.96,5228.1,1,12
47,admin.,divorced,no,no,cellular,jul,mon,93.918,-42.7,4.96,5228.1,1,12
37,management,married,yes,no,cellular,jul,mon,93.918,-42.7,4.96,5228.1,1,12
55,admin.,divorced,yes,no,cellular,jul,mon,93.918,-42.7,4.96,5228.1,1,16
44,entrepreneur,married,no,no,cellular,jul,mon,93.918,-42.7,4.96,5228.1,1,6
50,technician,married,no,no,cellular,jul,mon,93.918,-42.7,4.96,5228.1,1,13
42,admin.,single,yes,no,cellular,jul,mon,93.918,-42.7,4.96,5228.1,1,16
27,services,single,no,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,1,12
35,technician,married,yes,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,1,12
56,services,married,no,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,1,4
39,management,divorced,yes,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,1,16
33,blue-collar,single,yes,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,1,9
39,blue-collar,married,no,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,1,6
25,technician,single,no,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,1,16
48,management,married,no,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,1,12
35,admin.,married,yes,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,1,12
29,admin.,single,no,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,1,12
25,services,married,no,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,1,12
29,admin.,married,yes,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,1,12
34,technician,single,no,yes,cellular,jul,tue,93.918,-42.7,4.962,5228.1,1,16
42,blue-collar,married,no,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,1,9
36,admin.,married,yes,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,1,16
27,admin.,single,no,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,1,13
27,entrepreneur,married,no,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,1,12
50,admin.,married,yes,yes,cellular,jul,tue,93.918,-42.7,4.962,5228.1,1,13
34,admin.,single,yes,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,1,16
30,blue-collar,married,no,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,1,9
43,blue-collar,divorced,yes,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,1,12
27,admin.,single,yes,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,1,13
30,services,married,yes,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,1,12
26,admin.,single,yes,yes,cellular,jul,tue,93.918,-42.7,4.962,5228.1,1,9
53,admin.,married,no,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,1,16
31,services,married,yes,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,1,9
31,services,married,no,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,1,9
35,self-employed,single,yes,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,1,16
36,admin.,married,yes,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,1,16
42,technician,married,yes,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,1,12
24,blue-collar,married,NA,yes,cellular,jul,wed,93.918,-42.7,4.962,5228.1,1,9
31,management,single,no,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,1,16
32,blue-collar,married,no,yes,landline,jul,wed,93.918,-42.7,4.962,5228.1,1,4
31,technician,divorced,yes,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,1,13
31,technician,divorced,yes,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,1,13
34,blue-collar,married,no,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,1,6
51,admin.,married,yes,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,1,16
31,blue-collar,married,yes,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,1,9
31,blue-collar,married,yes,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,1,9
26,blue-collar,single,no,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,1,9
44,admin.,married,no,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,1,12
34,admin.,married,no,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,1,12
58,retired,married,no,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,1,4
28,blue-collar,single,no,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,1,13
39,blue-collar,married,yes,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,1,6
27,admin.,single,no,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,1,16
30,services,single,no,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,1,12
51,unemployed,married,yes,yes,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,13
34,technician,single,yes,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,16
33,blue-collar,single,no,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,6
32,technician,married,yes,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,13
35,admin.,single,no,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,16
26,technician,married,yes,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,13
43,blue-collar,single,yes,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,9
57,management,married,no,yes,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,4
42,blue-collar,married,no,yes,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,9
28,admin.,single,no,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,12
54,blue-collar,married,no,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,12
31,admin.,married,yes,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,12
55,management,married,yes,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,16
31,admin.,married,no,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,12
25,admin.,single,yes,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,12
42,blue-collar,married,yes,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,9
40,blue-collar,married,no,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,4
38,blue-collar,married,no,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,6
32,NA,single,no,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,13
48,technician,married,no,yes,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,9
35,blue-collar,married,no,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,9
42,blue-collar,married,no,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,9
31,technician,married,no,yes,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,13
23,services,single,no,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,12
31,technician,married,no,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,1,13
30,services,married,yes,no,cellular,jul,fri,93.918,-42.7,4.963,5228.1,1,12
35,admin.,married,yes,no,cellular,jul,fri,93.918,-42.7,4.963,5228.1,1,12
53,retired,married,yes,no,cellular,jul,fri,93.918,-42.7,4.963,5228.1,1,9
33,services,married,no,no,cellular,jul,fri,93.918,-42.7,4.963,5228.1,1,12
33,admin.,single,yes,no,cellular,jul,fri,93.918,-42.7,4.963,5228.1,1,16
40,retired,married,yes,no,cellular,jul,fri,93.918,-42.7,4.963,5228.1,1,4
30,blue-collar,married,yes,no,cellular,jul,fri,93.918,-42.7,4.963,5228.1,1,9
38,blue-collar,divorced,no,no,cellular,jul,fri,93.918,-42.7,4.963,5228.1,1,9
38,blue-collar,divorced,NA,yes,cellular,jul,fri,93.918,-42.7,4.963,5228.1,1,9
35,admin.,single,yes,no,cellular,jul,fri,93.918,-42.7,4.963,5228.1,1,16
32,technician,married,yes,yes,cellular,jul,fri,93.918,-42.7,4.963,5228.1,1,NA
53,management,married,yes,yes,cellular,jul,fri,93.918,-42.7,4.963,5228.1,1,9
41,self-employed,divorced,no,no,cellular,jul,fri,93.918,-42.7,4.963,5228.1,1,13
29,blue-collar,single,no,no,cellular,jul,fri,93.918,-42.7,4.963,5228.1,1,9
43,technician,divorced,no,no,cellular,jul,fri,93.918,-42.7,4.963,5228.1,1,9
46,housemaid,married,no,no,cellular,jul,fri,93.918,-42.7,4.963,5228.1,1,4
26,admin.,single,no,no,cellular,jul,fri,93.918,-42.7,4.963,5228.1,1,12
50,blue-collar,married,yes,no,cellular,jul,mon,93.918,-42.7,4.962,5228.1,1,4
39,services,married,yes,no,cellular,jul,mon,93.918,-42.7,4.962,5228.1,1,13
31,management,married,yes,no,cellular,jul,mon,93.918,-42.7,4.962,5228.1,1,16
30,blue-collar,married,yes,no,cellular,jul,mon,93.918,-42.7,4.962,5228.1,1,12
23,admin.,married,yes,no,cellular,jul,mon,93.918,-42.7,4.962,5228.1,1,9
33,entrepreneur,married,yes,no,cellular,jul,mon,93.918,-42.7,4.962,5228.1,1,16
35,blue-collar,married,yes,no,cellular,jul,mon,93.918,-42.7,4.962,5228.1,1,9
50,blue-collar,married,no,no,cellular,jul,mon,93.918,-42.7,4.962,5228.1,1,4
57,retired,married,yes,yes,cellular,jul,mon,93.918,-42.7,4.962,5228.1,1,16
36,admin.,married,yes,yes,cellular,jul,mon,93.918,-42.7,4.962,5228.1,1,16
35,admin.,married,no,no,cellular,jul,mon,93.918,-42.7,4.962,5228.1,1,12
27,services,single,no,no,cellular,jul,mon,93.918,-42.7,4.962,5228.1,1,12
26,technician,single,yes,yes,cellular,jul,mon,93.918,-42.7,4.962,5228.1,1,12
54,management,married,no,no,cellular,jul,mon,93.918,-42.7,4.962,5228.1,1,16
44,services,divorced,no,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,9
42,technician,married,no,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,9
45,blue-collar,married,no,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,4
54,retired,married,yes,yes,landline,jul,tue,93.918,-42.7,4.961,5228.1,1,4
57,self-employed,married,yes,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,13
38,technician,single,no,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,13
24,entrepreneur,single,yes,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,16
43,services,single,no,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,12
36,blue-collar,married,no,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,4
33,housemaid,married,no,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,9
35,blue-collar,divorced,no,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,9
26,admin.,married,no,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,9
32,services,single,yes,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,NA
32,services,single,no,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,NA
33,services,married,yes,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,12
50,admin.,married,no,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,13
26,technician,divorced,no,yes,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,13
34,management,divorced,yes,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,16
39,admin.,divorced,yes,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,12
34,technician,divorced,yes,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,6
34,technician,single,no,yes,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,13
32,technician,single,no,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,13
33,blue-collar,divorced,no,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,9
48,admin.,divorced,no,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,9
34,management,married,yes,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,12
57,blue-collar,divorced,no,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,6
27,admin.,single,no,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,1,13
59,retired,married,no,no,cellular,jul,wed,93.918,-42.7,4.957,5228.1,1,16
26,technician,single,NA,NA,cellular,jul,wed,93.918,-42.7,4.957,5228.1,1,13
24,blue-collar,married,no,no,cellular,jul,wed,93.918,-42.7,4.957,5228.1,1,9
43,blue-collar,single,yes,yes,cellular,jul,wed,93.918,-42.7,4.957,5228.1,1,6
39,technician,married,no,no,cellular,jul,wed,93.918,-42.7,4.957,5228.1,1,12
45,NA,NA,yes,yes,cellular,jul,wed,93.918,-42.7,4.957,5228.1,1,NA
45,NA,NA,yes,no,cellular,jul,wed,93.918,-42.7,4.957,5228.1,1,NA
27,blue-collar,married,no,no,cellular,jul,wed,93.918,-42.7,4.957,5228.1,1,9
49,retired,married,yes,no,cellular,jul,wed,93.918,-42.7,4.957,5228.1,1,12
34,admin.,married,yes,no,cellular,jul,wed,93.918,-42.7,4.957,5228.1,1,16
23,blue-collar,single,no,no,cellular,jul,wed,93.918,-42.7,4.957,5228.1,1,12
23,blue-collar,single,yes,no,cellular,jul,wed,93.918,-42.7,4.957,5228.1,1,12
29,admin.,single,no,no,cellular,jul,wed,93.918,-42.7,4.957,5228.1,1,16
50,retired,married,no,no,cellular,jul,wed,93.918,-42.7,4.957,5228.1,1,4
55,housemaid,married,no,no,cellular,jul,wed,93.918,-42.7,4.957,5228.1,1,16
35,admin.,single,yes,yes,cellular,jul,wed,93.918,-42.7,4.957,5228.1,1,12
