Applicants,SalePrice,NumberOfUnits,YearSold,MonthSold,OverallQual,TotalSqFeet,GrLivArea,TotBathrooms,LotArea,ExterQual,FullBath,CentralAir,GarageTypeAttchd,GarageTypeBasment,GarageTypeBuiltIn,GarageTypeDetchd,GarageTypeNoGarage,NeighborhoodBrDale,NeighborhoodBrkSide,NeighborhoodClearCr,NeighborhoodCollgCr,NeighborhoodCrawfor,NeighborhoodEdwards,NeighborhoodGilbert,NeighborhoodIDOTRR,NeighborhoodMeadowV,NeighborhoodMitchel,NeighborhoodNAmes,NeighborhoodNoRidge,NeighborhoodNridgHt,NeighborhoodNWAmes,NeighborhoodOldTown,NeighborhoodSawyer,NeighborhoodSawyerW,NeighborhoodSomerst,NeighborhoodStoneBr,NeighborhoodSWISU,NeighborhoodTimber,NeighborhoodVeenker,NeighborhoodMeanSalePrice
4,259500.00000000515,1,2007,7,6,4014.68002476013,3256.913461360325,5,3599.222606819945,3,4,yes,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
4,176000.00000000192,5,2007,6,6,3329.895547076737,2538.5068292063215,3,2005.50164051741,3,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
2,138999.99999999598,2,2009,9,5,3327.6883113518497,2091.5596169194855,2,4524.621329820913,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
3,155000.00000000247,5,2007,4,5,3375.5613856680798,2137.5895149845596,2,3918.187673814046,3,2,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
3,319999.99999999703,1,2010,5,7,4625.597262111025,3764.96923540068,5,4649.369557371709,3,6,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
7,163990.00000000148,1,2011,7,6,3327.6883113518497,2536.3841033993813,3,3900.816912581554,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
5,179999.9999999913,3,2011,10,6,3125.5519970640325,1936.83280466626,3,5732.216443998081,3,2,yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.83333333308
0,99999.99999999718,4,2007,6,4,3065.159932170075,2134.8384620455895,1,3243.8880492516378,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101388.67857142843
4,136000.00000000157,4,2008,6,6,3309.9205461778492,2074.476092500551,1,4121.32536015225,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
5,153900.0000000046,3,2008,3,6,3477.999682145255,2236.085823198603,3,3763.787065105986,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
5,181000.0000000066,5,2009,1,6,3810.0595055594317,2668.6397743930424,3,5279.2259781597195,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
1,84500.0000000029,4,2011,6,6,2461.12682647246,1519.05298760332,3,3464.85821881915,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101388.67857142843
3,86999.99999999812,1,2007,6,5,2736.4541760658103,1685.98429065139,1,2608.4900043309,3,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
5,155000.00000000247,2,2011,7,6,3192.591143739582,2417.204472285491,2,3686.987810993859,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
4,150000.000000001,3,2011,7,5,3234.4807402104157,2035.334328465955,3,4016.4617148216007,3,2,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,225999.9999999948,5,2011,5,7,3881.0237529129267,3144.2327106626353,3,4919.992052085096,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
4,243999.9999999907,5,2009,7,6,3862.6503323879638,3068.552266660575,5,4625.044333654168,4,4,yes,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
4,150749.99999999529,3,2007,7,5,3472.626126523635,2392.925450319767,3,3633.8939846710223,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
5,220000.00000000023,2,2009,6,8,3585.0053113850827,2356.3740573392615,4,3485.937219151935,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.45714285594
4,179999.99999999133,1,2011,7,5,3932.8971628745785,2794.976462181243,3,4294.621750767218,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
5,174000.00000000585,4,2008,5,7,3830.656436281628,2759.5263316174846,3,4306.962655353629,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
7,142999.99999999357,2,2007,7,5,3497.9921521954952,2255.309261345821,3,4298.427198877666,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
6,171000.00000000064,3,2011,7,7,4246.03975089364,2995.3085323631167,4,4429.854045740688,3,6,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.82978723297
3,229999.99999999243,3,2008,12,8,3759.0731442323213,2908.436023307497,3,4036.7574287238313,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
5,231499.99999999418,1,2009,8,6,3663.9723400996863,2833.143625146087,5,5083.00208697278,3,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
3,115000.00000000151,3,2010,4,4,2951.134111982185,1729.5266766305451,1,4325.798869247642,3,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,260000.0000000094,3,2011,1,7,4071.3138597565203,2806.6149719559385,4,4529.529398660981,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
2,166000.0000000033,1,2010,6,5,3407.4039921787253,2459.076331541041,3,3914.494751742399,3,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
5,204000.0000000095,1,2009,6,7,3833.347031855229,2583.4549911030686,4,4294.621750767218,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
3,124999.99999999524,4,2011,11,5,4065.73935789738,2801.2542268583616,4,4044.1254427869085,3,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
2,129999.99999999751,1,2011,4,6,3656.1877772302914,2784.1549714339876,3,1518.5926408589899,4,4,yes,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
2,105000.00000000415,1,2009,11,5,2817.32115140667,1749.081371735165,3,3263.279678995902,3,2,yes,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.79411764728
2,222499.999999993,1,2010,5,7,3794.161439611623,3054.178234911475,3,4129.834241195456,4,4,yes,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
4,140999.99999999924,2,2008,4,7,3309.9205461778492,2074.476092500551,3,3663.5088429643,3,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
3,115000.00000000151,2,2011,4,5,3368.3988327919624,2412.6091701094647,1,3301.499116558812,3,2,yes,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.79411764728
5,122000.00000000076,4,2007,1,5,3135.5388271827483,1906.8146397749701,2,4298.617278315321,3,2,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
3,372401.9999999972,3,2008,1,8,4048.8990058384848,2785.059658317754,4,4876.685259655288,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
5,189999.99999999575,1,2011,6,6,3737.5327042594918,3021.922174462195,3,5001.85458259423,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
3,235000.0000000008,1,2008,3,6,3757.9465988652405,2302.9659782135777,3,4820.484161709992,3,2,yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.83333333308
1,124999.99999999524,3,2011,3,6,3479.340271154877,2237.374841907545,1,4477.287232694522,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
0,79000.00000000327,2,2008,4,6,2894.3169039722497,2097.212470221461,1,4149.4097393936545,3,2,no,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
1,109500.00000000086,3,2011,6,5,2134.93839166172,2016.1292425209965,1,3583.159326489702,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
2,269500.0000000029,5,2010,5,8,3693.5667493602828,3002.39798321309,3,4589.131723456631,4,4,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.45714285594
3,254899.99999999808,1,2010,5,7,3804.5951432455627,2985.805123555427,3,4677.1651378289125,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
3,319999.99999999703,4,2011,3,7,4241.039881388066,3348.80512645281,5,5531.9725847201,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
5,162499.99999999529,5,2008,6,6,3521.659698767817,2278.0665372256353,3,4438.724634355997,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,245890.62499999657
2,412500.0000000115,2,2008,3,9,4394.5556804066455,3473.1034704876447,5,4847.707018968335,4,4,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
5,220000.00000000023,5,2010,5,7,3881.5456366866674,2624.1266323566983,3,4618.269546307958,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
3,103200.00000000015,4,2007,4,4,2984.285509435165,1761.397830265255,1,3053.046402547384,3,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
2,151999.99999999808,5,2007,10,6,3706.9994847040466,2697.619401655244,3,3016.93169135891,3,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
2,127499.99999999764,1,2008,9,5,3185.368202961937,2425.213560843372,4,4250.516818103415,3,4,yes,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
5,189999.99999999575,1,2009,11,5,4078.71660721561,2920.9123086043824,3,4364.4101966696035,4,2,yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.83333333308
5,325624.000000007,2,2007,11,8,4194.039184557804,3147.0983908716003,3,4337.387449719496,4,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
5,183500.000000007,1,2007,5,7,3583.121947206906,2794.077556044664,3,3849.676546969707,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
5,228000.00000000503,3,2011,1,8,4036.15203337884,2782.3440094126695,3,5235.5485277852895,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.45714285594
2,128499.99999999852,1,2007,5,5,3266.153780334772,2455.7232059157263,2,4646.504579626282,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
3,215000.00000000006,4,2010,5,6,3690.04403251076,2735.433546372196,3,6505.15648032414,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
5,238999.99999998856,2,2011,6,7,3744.934305474222,2835.7716476355263,4,2982.36890152199,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,309745.58730158804
3,163000.00000000012,1,2008,6,6,3682.975372063632,2433.1814108074536,3,4268.161728180933,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
5,183999.99999999572,3,2008,11,6,3970.3629157992004,2730.757003463944,4,4655.721285700735,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.45714285594
3,243000.00000000355,2,2007,6,6,4020.4339744477197,3144.9496283824797,4,4687.020069988697,3,4,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
5,210999.99999999942,2,2007,9,6,3947.4875661995825,3073.06383507665,4,4235.46197564885,4,4,yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.83333333308
4,172500.0000000083,5,2011,7,5,3823.098739811161,2964.20663103402,4,4842.234799468576,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
5,501837.0000000002,1,2009,7,9,4472.30399275938,3198.48591067006,4,5322.63332603607,5,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,309745.58730158804
5,99999.99999999718,5,2007,7,5,3133.878654983342,1905.21849020529,1,3914.494751742399,4,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
4,177000.00000000602,4,2007,6,6,3397.5647766842076,2607.986023231054,3,1174.1414580297098,4,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
5,200099.9999999951,4,2011,7,7,3604.958518729359,2866.1066097595603,2,3686.469086960686,3,2,yes,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
2,120000.00000000198,4,2007,6,5,2542.3173306549447,2408.00018123512,1,4035.4543234062758,3,2,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
2,200000.00000000538,5,2008,6,7,4060.145472046095,3089.494622236745,3,4492.15869851289,3,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
2,126999.99999999635,2,2011,6,5,2976.977345959295,2302.9659782135777,1,3647.1699838323143,3,2,yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.79411764728
2,475000.00000001007,2,2011,6,10,4565.339029604345,3940.015782941245,3,5864.99644863753,4,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
3,172999.9999999971,1,2009,6,7,3482.6868642453915,2259.125457781986,4,4219.301935859936,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.82978723297
4,135000.00000000442,2,2009,8,5,3422.050892010163,2735.433546372196,3,4308.85440804054,3,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
4,153336.9999999948,5,2009,6,5,3417.8796535838296,2267.993487040363,4,3532.7659276695117,3,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
7,286000.0000000029,4,2008,8,8,3934.9175169466616,2675.450390915739,3,2834.91311194844,4,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,309745.58730158804
2,315000.00000000943,5,2007,12,8,4122.4316788763945,3506.9386317600697,3,4338.87779346022,4,4,yes,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
3,183999.99999999572,3,2007,6,7,3342.346332749291,2560.621396979429,3,3656.146791449783,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
5,191999.99999999654,2,2009,9,7,3762.4480546696705,2509.60138448602,4,4026.090073117784,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
2,129999.99999999751,5,2011,5,7,3656.1877772302914,2784.1549714339876,3,1518.5926408589899,4,4,yes,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
3,126999.99999999635,3,2008,5,5,2951.134111982185,1729.5266766305451,1,3577.684263317773,3,2,yes,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
3,311872.00000000687,3,2007,9,7,4063.87688970851,2799.463177039663,4,4111.316783425287,5,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
2,235000.0000000008,1,2011,3,8,4480.235776601549,3711.2323474914247,5,6066.133353145669,4,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
5,103999.99999999904,1,2009,7,6,3829.5789367648204,3195.020137954615,1,3060.1905137978533,3,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
5,274899.99999999,4,2009,1,8,4051.7180019776797,2787.770549879257,4,4147.563543327472,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
3,139999.99999999418,1,2010,3,4,3369.8338968643357,2132.0825096330814,3,3920.492237053719,3,4,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
2,171499.99999999453,2,2008,2,6,3528.822541568102,2335.957046536953,3,4254.214006576691,3,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.82978723297
3,111999.99999999645,1,2011,5,6,3126.3866049781877,2372.9881250468043,3,3527.711140512547,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
5,149000.00000000064,2,2008,1,6,2921.0815071369148,1700.634974006665,3,2630.78926514232,4,2,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
4,110000.0000000052,2,2009,4,5,3189.384950912571,2341.9900634205924,2,2163.4920870764,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
5,180500.000000005,1,2009,5,7,3764.694067904948,2521.4429278873554,3,4564.045806387578,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
1,143900.00000000582,2,2007,3,5,3747.7720319437785,2772.3456571109314,2,4845.548749160534,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
3,140999.99999999924,2,2008,4,4,3339.4253937380977,2102.8447489436176,3,4667.8909637725465,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,277000.0000000066,4,2007,4,7,3951.4893262692412,3074.5647729931597,5,4942.595637393203,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
5,144999.9999999984,5,2008,7,6,3327.6883113518497,2091.5596169194855,3,3851.1085725138237,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
1,97999.99999999914,5,2008,4,5,2951.134111982185,1729.5266766305451,3,3089.915839755874,3,2,no,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
3,185999.99999999275,3,2010,3,6,3495.340801420716,2252.7598919543834,3,4310.744344528357,3,4,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
5,252677.99999999622,5,2009,7,7,3699.4208559604103,2908.436023307497,5,3942.0242673261223,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
7,156000.000000004,2,2011,7,5,3170.012433190163,1939.95900142768,2,4830.374239640643,3,2,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
5,161749.99999999237,4,2010,3,6,3250.008917903645,2466.8721509033403,2,4399.391503767081,3,2,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
5,134449.99999999846,2,2011,5,5,3415.092807120828,2283.0785800544154,2,4231.925996402445,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,209999.99999999898,5,2008,4,7,3768.0572190639004,2514.995139931419,4,3898.25626246711,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
0,106999.99999999546,5,2011,9,4,3197.388483433318,2394.090273009774,1,4211.171895044535,3,2,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
3,311499.99999998603,3,2008,5,7,3699.4208559604103,2991.35586898647,3,5112.63739321325,4,2,yes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
5,204900.00000000198,3,2011,4,7,3836.033134864424,2580.3610876320545,3,4020.187346972509,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
4,200000.00000000538,3,2009,12,6,3980.208152883006,3221.16737678278,3,3807.200195792157,4,4,yes,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
5,179899.99999999552,4,2011,2,6,3386.2457733052242,2635.126443180885,5,4500.582003250688,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
3,96999.99999999808,1,2009,3,4,2951.134111982185,1729.5266766305451,1,4325.798869247642,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
5,386250.0000000028,1,2009,6,10,4588.70556262519,3304.18808159643,3,4816.397290260176,5,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
1,111999.99999999645,1,2009,5,5,3130.553161874675,2363.5162248050997,3,719.2404671541102,3,4,yes,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104897.72727272591
5,290000.0000000128,5,2007,6,7,4185.42263091856,3384.8232365804297,3,4219.8955006750775,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.2844036724
1,105999.99999999948,3,2008,9,6,2691.165875488235,1935.2673347597552,2,928.9894557012999,3,2,yes,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104897.72727272591
0,124999.99999999524,1,2010,5,5,3038.0634435478078,1813.099750675785,1,3914.725762444361,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
3,148000.000000007,4,2010,4,6,3471.2799283543236,2229.6245742684046,3,3969.1740969734874,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
7,402999.9999999922,5,2009,7,8,4400.613420559595,3544.485387782955,5,5045.904567218359,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.2844036724
2,94499.9999999968,4,2011,6,6,2691.165875488235,1935.2673347597552,2,719.2404671541102,3,2,yes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104897.72727272591
5,128199.99999999924,1,2010,2,5,3006.012885994473,1782.286339163265,3,4353.719501267369,3,2,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
2,216500.00000000413,5,2010,5,6,3738.673631057989,2996.097854936011,5,3753.5347884589114,4,4,yes,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
